YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Category,Question,Response,Age,Gender,RaceEthnicity,RiskFactor,RiskFactorResponse,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Numerator,Sample_Size,LocationID,TopicID,CategoryID,QuestionID,ResponseID,DataValueTypeID,AgeID,GenderID,RaceEthnicityID,RiskFactorID,RiskFactorResponseID,Geolocation,Geographic Level,NonWeightedSample,WeightedSample
2014,2014,DC,District of Columbia,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Other,All participants,All participants,%,Crude Prevalence,,#,Value suppressed,,,,,11,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,OTH,RFAPAR,RFALLPAR2,POINT (-77 38.8999939),,,
2017,2017,MS,Mississippi,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Smoking,No,%,Age-adjusted Prevalence,6.4,,,5.38,7.61,,112000,28,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFSM,RFNO,POINT (-89.5999756 32.5999756),,,
2016,2016,PR,Puerto Rico,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Smoking,Yes,%,Age-adjusted Prevalence,21.8,,,17.2,27.2,,61000,72,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFSM,RFYES,POINT (-66.56581 18.23),,,
2014,2014,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,Female,Asian,All participants,All participants,%,Age-adjusted Prevalence,3.68,,,2.24,5.99,,191000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GF,ASN,RFAPAR,RFALLPAR2,,,,
2013,2013,LA,Louisiana,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Smoking,No,%,Age-adjusted Prevalence,4.77,,,4.03,5.64,,131000,22,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFSM,RFNO,POINT (-92.5 31),,,
2015,2015,WV,West Virginia,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Other,All participants,All participants,%,Age-adjusted Prevalence,,#,Value suppressed,,,,,54,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,OTH,RFAPAR,RFALLPAR2,POINT (-81 38.5),,,
2015,2015,MA,Massachusetts,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,Male,All races,All participants,All participants,%,Crude Prevalence,3.99,,,3.21,4.95,,97000,25,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GM,ALLRACE,RFAPAR,RFALLPAR2,POINT (-71.8999634 42.3999939),,,
2017,2017,GU,Guam,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Diabetes,Yes,%,Crude Prevalence,15.4,,,10,22.9,,2000,66,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFDM,RFYES,POINT (-144.793731 13.444304),,,
2013,2013,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,Male,Asian,All participants,All participants,%,Age-adjusted Prevalence,2.79,,,1.98,3.92,,142000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GM,ASN,RFAPAR,RFALLPAR2,,,,
2016,2016,AR,Arkansas,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,Male,All races,All participants,All participants,%,Age-adjusted Prevalence,6.38,,,4.85,8.33,,70000,5,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GM,ALLRACE,RFAPAR,RFALLPAR2,POINT (-92.5 35),,,
2017,2017,NE,Nebraska,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,Male,All races,All participants,All participants,%,Age-adjusted Prevalence,2.96,,,2.43,3.6,,21000,31,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GM,ALLRACE,RFAPAR,RFALLPAR2,POINT (-99.5 41.5),,,
2013,2013,NY,New York,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Diabetes,Yes,%,Age-adjusted Prevalence,14.4,,,9.57,21.1,,225000,36,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFDM,RFYES,POINT (-75.1999512 43),,,
2015,2015,PR,Puerto Rico,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"Black, non-Hispanic",All participants,All participants,%,Age-adjusted Prevalence,,#,Value suppressed,,,,,72,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,BLK,RFAPAR,RFALLPAR2,POINT (-66.56581 18.23),,,
2013,2013,TN,Tennessee,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"Black, non-Hispanic",All participants,All participants,%,Crude Prevalence,5.52,,,4.01,7.54,,44000,47,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,BLK,RFAPAR,RFALLPAR2,POINT (-86 35.7999878),,,
2016,2016,ME,Maine,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,40-64 years,All genders,All races,All participants,All participants,%,Age-adjusted Prevalence,3.31,,,2.61,4.2,,15000,23,TVFUNC,CBLIND,BRVPGL,RYES,,AGE4064,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-69.0999756 45.1999817),,,
2016,2016,SC,South Carolina,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Smoking,Yes,%,Crude Prevalence,10.9,,,9.07,13,,81000,45,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFSM,RFYES,POINT (-81 34),,,
2018,2018,NY,New York,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Smoking,Yes,%,Age-adjusted Prevalence,8.56,,,7.14,10.2,,156000,36,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFSM,RFYES,POINT (-75.1999512 43),,,
2013,2013,NV,Nevada,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Asian,All participants,All participants,%,Crude Prevalence,0.54,,,0.15,1.89,,1000,32,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ASN,RFAPAR,RFALLPAR2,POINT (-116.699951 39.5),,,
2018,2018,NY,New York,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,Male,All races,All participants,All participants,%,Age-adjusted Prevalence,4.88,,,4.3,5.54,,350000,36,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GM,ALLRACE,RFAPAR,RFALLPAR2,POINT (-75.1999512 43),,,
2018,2018,IL,Illinois,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"Hispanic, any race",All participants,All participants,%,Crude Prevalence,5.95,,,4.33,8.11,,86000,17,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,HISP,RFAPAR,RFALLPAR2,POINT (-89.1999512 40),,,
2013,2013,GU,Guam,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,All participants,All participants,%,Age-adjusted Prevalence,7.79,,,6.21,9.74,,8000,66,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-144.793731 13.444304),,,
2018,2018,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,65 years and older,All genders,All races,Diabetes,No,%,Crude Prevalence,6.84,,,6.43,7.27,,2750000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGE65PLUS,GALL,ALLRACE,RFDM,RFNO,,,,
2014,2014,KS,Kansas,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,18-39 years,All genders,All races,All participants,All participants,%,Age-adjusted Prevalence,2.14,,,1.65,2.78,,18000,20,TVFUNC,CBLIND,BRVPGL,RYES,,AGE1839,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-98.3999634 38.6999817),,,
2014,2014,OR,Oregon,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,All participants,All participants,%,Age-adjusted Prevalence,3.67,,,3.06,4.4,,112000,41,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-120.5 44),,,
2013,2013,OH,Ohio,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,North American Native,All participants,All participants,%,Crude Prevalence,,#,Value suppressed,,,,,39,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,AIAN,RFAPAR,RFALLPAR2,POINT (-82.6999512 40.1999817),,,
2018,2018,CA,California,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,40-64 years,All genders,All races,All participants,All participants,%,Crude Prevalence,5.07,,,4.38,5.86,,613000,6,TVFUNC,CBLIND,BRVPGL,RYES,,AGE4064,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-120 37),,,
2016,2016,HI,Hawaii,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Diabetes,No,%,Age-adjusted Prevalence,4.17,,,3.49,4.98,,41000,15,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFDM,RFNO,POINT (-157 21),,,
2014,2014,WV,West Virginia,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Asian,All participants,All participants,%,Crude Prevalence,,#,Value suppressed,,,,,54,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ASN,RFAPAR,RFALLPAR2,POINT (-81 38.5),,,
2016,2016,NY,New York,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Diabetes,No,%,Age-adjusted Prevalence,3.14,,,2.81,3.51,,407000,36,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFDM,RFNO,POINT (-75.1999512 43),,,
2016,2016,IA,Iowa,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Asian,All participants,All participants,%,Age-adjusted Prevalence,,#,Value suppressed,,,,,19,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ASN,RFAPAR,RFALLPAR2,POINT (-93.5 42.25),,,
2014,2014,TX,Texas,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,Female,All races,All participants,All participants,%,Age-adjusted Prevalence,5.95,,,5.19,6.81,,569000,48,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GF,ALLRACE,RFAPAR,RFALLPAR2,POINT (-99 31.5),,,
2013,2013,KS,Kansas,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"White, non-Hispanic",All participants,All participants,%,Age-adjusted Prevalence,3.06,,,2.8,3.34,,55000,20,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,WHT,RFAPAR,RFALLPAR2,POINT (-98.3999634 38.6999817),,,
2016,2016,VT,Vermont,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"White, non-Hispanic",All participants,All participants,%,Age-adjusted Prevalence,2.78,,,2.3,3.35,,14000,50,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,WHT,RFAPAR,RFALLPAR2,POINT (-72.6999512 44.5),,,
2018,2018,NE,Nebraska,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"White, non-Hispanic",All participants,All participants,%,Age-adjusted Prevalence,3.05,,,2.63,3.54,,38000,31,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,WHT,RFAPAR,RFALLPAR2,POINT (-99.5 41.5),,,
2014,2014,KS,Kansas,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,All participants,All participants,%,Crude Prevalence,4.01,,,3.64,4.41,,85000,20,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-98.3999634 38.6999817),,,
2013,2013,WV,West Virginia,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"Black, non-Hispanic",All participants,All participants,%,Age-adjusted Prevalence,,#,Value suppressed,,,,,54,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,BLK,RFAPAR,RFALLPAR2,POINT (-81 38.5),,,
2016,2016,SC,South Carolina,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,18-39 years,All genders,All races,All participants,All participants,%,Age-adjusted Prevalence,3.88,,,2.83,5.3,,55000,45,TVFUNC,CBLIND,BRVPGL,RYES,,AGE1839,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-81 34),,,
2015,2015,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,Male,All races,Smoking,Yes,%,Crude Prevalence,6.87,,,6.35,7.42,,1508000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GM,ALLRACE,RFSM,RFYES,,,,
2018,2018,WV,West Virginia,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,65 years and older,All genders,All races,All participants,All participants,%,Crude Prevalence,12.4,,,10.7,14.4,,44000,54,TVFUNC,CBLIND,BRVPGL,RYES,,AGE65PLUS,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-81 38.5),,,
2018,2018,MD,Maryland,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"Black, non-Hispanic",All participants,All participants,%,Age-adjusted Prevalence,4.17,,,3.32,5.23,,56000,24,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,BLK,RFAPAR,RFALLPAR2,POINT (-76.75 39.25),,,
2015,2015,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,18-39 years,All genders,"Hispanic, any race",All participants,All participants,%,Crude Prevalence,3.28,,,2.79,3.86,,676000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGE1839,GALL,HISP,RFAPAR,RFALLPAR2,,,,
2018,2018,HI,Hawaii,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,"Black, non-Hispanic",All participants,All participants,%,Crude Prevalence,,#,Value suppressed,,,,,15,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,BLK,RFAPAR,RFALLPAR2,POINT (-157 21),,,
2018,2018,MD,Maryland,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Smoking,No,%,Crude Prevalence,3.06,,,2.66,3.53,,125000,24,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFSM,RFNO,POINT (-76.75 39.25),,,
2013,2013,RI,Rhode Island,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,All participants,All participants,%,Age-adjusted Prevalence,4.18,,,3.57,4.88,,35000,44,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-71.5 41.6999817),,,
2013,2013,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,40-64 years,Female,All races,All participants,All participants,%,Crude Prevalence,6.62,,,6.31,6.95,,3552000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGE4064,GF,ALLRACE,RFAPAR,RFALLPAR2,,,,
2015,2015,NE,Nebraska,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,North American Native,All participants,All participants,%,Age-adjusted Prevalence,,#,Value suppressed,,,,,31,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,AIAN,RFAPAR,RFALLPAR2,POINT (-99.5 41.5),,,
2015,2015,KS,Kansas,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Other,All participants,All participants,%,Age-adjusted Prevalence,8.55,,,5.98,12.1,,3000,20,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,OTH,RFAPAR,RFALLPAR2,POINT (-98.3999634 38.6999817),,,
2014,2014,NM,New Mexico,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,Male,All races,All participants,All participants,%,Crude Prevalence,4.33,,,3.58,5.23,,31000,35,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GM,ALLRACE,RFAPAR,RFALLPAR2,POINT (-106 34.5999756),,,
2015,2015,LA,Louisiana,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,Asian,All participants,All participants,%,Crude Prevalence,,#,Value suppressed,,,,,22,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ASN,RFAPAR,RFALLPAR2,POINT (-92.5 31),,,
2017,2017,WA,Washington,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Diabetes,Yes,%,Age-adjusted Prevalence,9.77,,,6.13,15.2,,46000,53,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFDM,RFYES,POINT (-120.5 47.2999878),,,
2015,2015,US,National,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,40-64 years,All genders,All races,All participants,All participants,%,Age-adjusted Prevalence,5.52,,,5.32,5.74,,5722000,59,TVFUNC,CBLIND,BRVPGL,RYES,,AGE4064,GALL,ALLRACE,RFAPAR,RFALLPAR2,,,,
2014,2014,NY,New York,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Smoking,Yes,%,Crude Prevalence,7.21,,,5.35,9.64,,150000,36,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFSM,RFYES,POINT (-75.1999512 43),,,
2018,2018,CT,Connecticut,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,All ages,All genders,All races,Diabetes,Yes,%,Crude Prevalence,9.63,,,7.48,12.3,,26000,9,TVFUNC,CBLIND,BRVPGL,RYES,,AGEALL,GALL,ALLRACE,RFDM,RFYES,POINT (-72.75 41.5999756),,,
2015,2015,OH,Ohio,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,18-39 years,All genders,All races,All participants,All participants,%,Age-adjusted Prevalence,2.8,,,1.83,4.27,,90000,39,TVFUNC,CBLIND,BRVPGL,RYES,,AGE1839,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-82.6999512 40.1999817),,,
2014,2014,CA,California,BRFSS,Visual Function,Blind or Difficulty Seeing,Percentage of people who are blind or have serious difficulty seeing even when wearing glasses,Yes,65 years and older,All genders,All races,All participants,All participants,%,Crude Prevalence,7.05,,,5.65,8.76,,351000,6,TVFUNC,CBLIND,BRVPGL,RYES,,AGE65PLUS,GALL,ALLRACE,RFAPAR,RFALLPAR2,POINT (-120 37),,,
