Data as of,Start Date,End Date,MMWR Week ,Week Ending Date,Jurisdiction of Occurrence,Place Of Death,Age Group,COVID-19 Deaths
06/08/2021,05/17/2020,05/23/2020,21,05/23/2020,United States,Other,65-74 years,13
06/08/2021,05/17/2020,05/23/2020,21,05/23/2020,United States,Other,75-84 years,38
06/08/2021,05/17/2020,05/23/2020,21,05/23/2020,United States,Other,85 years and over,56
06/08/2021,05/17/2020,05/23/2020,21,05/23/2020,United States,Place of death unknown,0-17 years,0
06/08/2021,05/17/2020,05/23/2020,21,05/23/2020,United States,Place of death unknown,18-29 years,0
06/08/2021,05/17/2020,05/23/2020,21,05/23/2020,United States,Place of death unknown,30-39 years,0
06/08/2021,05/17/2020,05/23/2020,21,05/23/2020,United States,Place of death unknown,40-49 years,0
06/08/2021,05/17/2020,05/23/2020,21,05/23/2020,United States,Place of death unknown,50-64 years,0
06/08/2021,05/17/2020,05/23/2020,21,05/23/2020,United States,Place of death unknown,65-74 years,0
06/08/2021,05/17/2020,05/23/2020,21,05/23/2020,United States,Place of death unknown,75-84 years,0
06/08/2021,05/17/2020,05/23/2020,21,05/23/2020,United States,Place of death unknown,85 years and over,1
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,"Healthcare setting, inpatient",0-17 years,2
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,"Healthcare setting, inpatient",18-29 years,18
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,"Healthcare setting, inpatient",30-39 years,44
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,"Healthcare setting, inpatient",40-49 years,148
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,"Healthcare setting, inpatient",50-64 years,714
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,"Healthcare setting, inpatient",65-74 years,941
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,"Healthcare setting, inpatient",75-84 years,928
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,"Healthcare setting, inpatient",85 years and over,831
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,"Healthcare setting, outpatient or emergency room",0-17 years,1
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,"Healthcare setting, outpatient or emergency room",18-29 years,1
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,"Healthcare setting, outpatient or emergency room",30-39 years,7
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,"Healthcare setting, outpatient or emergency room",40-49 years,12
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,"Healthcare setting, outpatient or emergency room",50-64 years,41
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,"Healthcare setting, outpatient or emergency room",65-74 years,31
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,"Healthcare setting, outpatient or emergency room",75-84 years,28
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,"Healthcare setting, outpatient or emergency room",85 years and over,42
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,"Healthcare setting, dead on arrival",0-17 years,0
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,"Healthcare setting, dead on arrival",18-29 years,0
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,"Healthcare setting, dead on arrival",30-39 years,0
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,"Healthcare setting, dead on arrival",40-49 years,0
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,"Healthcare setting, dead on arrival",50-64 years,2
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,"Healthcare setting, dead on arrival",65-74 years,1
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,"Healthcare setting, dead on arrival",75-84 years,2
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,"Healthcare setting, dead on arrival",85 years and over,3
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Decedent's home,0-17 years,1
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Decedent's home,18-29 years,3
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Decedent's home,30-39 years,6
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Decedent's home,40-49 years,24
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Decedent's home,50-64 years,61
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Decedent's home,65-74 years,45
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Decedent's home,75-84 years,57
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Decedent's home,85 years and over,81
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Hospice facility,0-17 years,0
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Hospice facility,18-29 years,0
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Hospice facility,30-39 years,0
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Hospice facility,40-49 years,2
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Hospice facility,50-64 years,17
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Hospice facility,65-74 years,31
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Hospice facility,75-84 years,74
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Hospice facility,85 years and over,110
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Nursing home/long term care facility,0-17 years,0
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Nursing home/long term care facility,18-29 years,0
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Nursing home/long term care facility,30-39 years,1
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Nursing home/long term care facility,40-49 years,9
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Nursing home/long term care facility,50-64 years,53
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Nursing home/long term care facility,65-74 years,212
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Nursing home/long term care facility,75-84 years,436
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Nursing home/long term care facility,85 years and over,1038
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Other,0-17 years,0
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Other,18-29 years,1
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Other,30-39 years,0
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Other,40-49 years,3
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Other,50-64 years,10
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Other,65-74 years,21
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Other,75-84 years,22
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Other,85 years and over,45
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Place of death unknown,0-17 years,0
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Place of death unknown,18-29 years,0
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Place of death unknown,30-39 years,0
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Place of death unknown,40-49 years,1
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Place of death unknown,50-64 years,0
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Place of death unknown,65-74 years,0
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Place of death unknown,75-84 years,0
06/08/2021,05/24/2020,05/30/2020,22,05/30/2020,United States,Place of death unknown,85 years and over,3
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,"Healthcare setting, inpatient",0-17 years,2
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,"Healthcare setting, inpatient",18-29 years,17
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,"Healthcare setting, inpatient",30-39 years,48
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,"Healthcare setting, inpatient",40-49 years,126
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,"Healthcare setting, inpatient",50-64 years,657
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,"Healthcare setting, inpatient",65-74 years,804
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,"Healthcare setting, inpatient",75-84 years,738
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,"Healthcare setting, inpatient",85 years and over,643
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,"Healthcare setting, outpatient or emergency room",0-17 years,1
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,"Healthcare setting, outpatient or emergency room",18-29 years,4
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,"Healthcare setting, outpatient or emergency room",30-39 years,8
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,"Healthcare setting, outpatient or emergency room",40-49 years,14
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,"Healthcare setting, outpatient or emergency room",50-64 years,27
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,"Healthcare setting, outpatient or emergency room",65-74 years,29
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,"Healthcare setting, outpatient or emergency room",75-84 years,39
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,"Healthcare setting, outpatient or emergency room",85 years and over,22
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,"Healthcare setting, dead on arrival",0-17 years,0
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,"Healthcare setting, dead on arrival",18-29 years,0
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,"Healthcare setting, dead on arrival",30-39 years,0
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,"Healthcare setting, dead on arrival",40-49 years,1
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,"Healthcare setting, dead on arrival",50-64 years,2
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,"Healthcare setting, dead on arrival",65-74 years,2
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,"Healthcare setting, dead on arrival",75-84 years,2
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,"Healthcare setting, dead on arrival",85 years and over,0
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Decedent's home,0-17 years,0
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Decedent's home,18-29 years,0
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Decedent's home,30-39 years,8
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Decedent's home,40-49 years,19
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Decedent's home,50-64 years,41
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Decedent's home,65-74 years,43
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Decedent's home,75-84 years,47
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Decedent's home,85 years and over,56
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Hospice facility,0-17 years,0
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Hospice facility,18-29 years,0
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Hospice facility,30-39 years,0
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Hospice facility,40-49 years,1
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Hospice facility,50-64 years,14
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Hospice facility,65-74 years,20
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Hospice facility,75-84 years,68
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Hospice facility,85 years and over,105
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Nursing home/long term care facility,0-17 years,0
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Nursing home/long term care facility,18-29 years,0
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Nursing home/long term care facility,30-39 years,1
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Nursing home/long term care facility,40-49 years,4
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Nursing home/long term care facility,50-64 years,38
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Nursing home/long term care facility,65-74 years,167
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Nursing home/long term care facility,75-84 years,351
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Nursing home/long term care facility,85 years and over,792
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Other,0-17 years,0
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Other,18-29 years,1
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Other,30-39 years,3
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Other,40-49 years,3
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Other,50-64 years,5
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Other,65-74 years,14
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Other,75-84 years,24
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Other,85 years and over,33
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Place of death unknown,0-17 years,0
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Place of death unknown,18-29 years,0
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Place of death unknown,30-39 years,0
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Place of death unknown,40-49 years,0
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Place of death unknown,50-64 years,1
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Place of death unknown,65-74 years,1
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Place of death unknown,75-84 years,0
06/08/2021,05/31/2020,06/06/2020,23,06/06/2020,United States,Place of death unknown,85 years and over,3
06/08/2021,06/07/2020,06/13/2020,24,06/13/2020,United States,"Healthcare setting, inpatient",0-17 years,2
06/08/2021,06/07/2020,06/13/2020,24,06/13/2020,United States,"Healthcare setting, inpatient",18-29 years,19
06/08/2021,06/07/2020,06/13/2020,24,06/13/2020,United States,"Healthcare setting, inpatient",30-39 years,60
06/08/2021,06/07/2020,06/13/2020,24,06/13/2020,United States,"Healthcare setting, inpatient",40-49 years,129
06/08/2021,06/07/2020,06/13/2020,24,06/13/2020,United States,"Healthcare setting, inpatient",50-64 years,618
06/08/2021,06/07/2020,06/13/2020,24,06/13/2020,United States,"Healthcare setting, inpatient",65-74 years,652
06/08/2021,06/07/2020,06/13/2020,24,06/13/2020,United States,"Healthcare setting, inpatient",75-84 years,646
06/08/2021,06/07/2020,06/13/2020,24,06/13/2020,United States,"Healthcare setting, inpatient",85 years and over,513
06/08/2021,06/07/2020,06/13/2020,24,06/13/2020,United States,"Healthcare setting, outpatient or emergency room",0-17 years,1
06/08/2021,06/07/2020,06/13/2020,24,06/13/2020,United States,"Healthcare setting, outpatient or emergency room",18-29 years,2
06/08/2021,06/07/2020,06/13/2020,24,06/13/2020,United States,"Healthcare setting, outpatient or emergency room",30-39 years,2
06/08/2021,06/07/2020,06/13/2020,24,06/13/2020,United States,"Healthcare setting, outpatient or emergency room",40-49 years,17
06/08/2021,06/07/2020,06/13/2020,24,06/13/2020,United States,"Healthcare setting, outpatient or emergency room",50-64 years,24
06/08/2021,06/07/2020,06/13/2020,24,06/13/2020,United States,"Healthcare setting, outpatient or emergency room",65-74 years,23
06/08/2021,06/07/2020,06/13/2020,24,06/13/2020,United States,"Healthcare setting, outpatient or emergency room",75-84 years,28
06/08/2021,06/07/2020,06/13/2020,24,06/13/2020,United States,"Healthcare setting, outpatient or emergency room",85 years and over,26
06/08/2021,06/07/2020,06/13/2020,24,06/13/2020,United States,"Healthcare setting, dead on arrival",0-17 years,0
06/08/2021,06/07/2020,06/13/2020,24,06/13/2020,United States,"Healthcare setting, dead on arrival",18-29 years,0
06/08/2021,06/07/2020,06/13/2020,24,06/13/2020,United States,"Healthcare setting, dead on arrival",30-39 years,0
06/08/2021,06/07/2020,06/13/2020,24,06/13/2020,United States,"Healthcare setting, dead on arrival",40-49 years,0
06/08/2021,06/07/2020,06/13/2020,24,06/13/2020,United States,"Healthcare setting, dead on arrival",50-64 years,2
06/08/2021,06/07/2020,06/13/2020,24,06/13/2020,United States,"Healthcare setting, dead on arrival",65-74 years,1
06/08/2021,06/07/2020,06/13/2020,24,06/13/2020,United States,"Healthcare setting, dead on arrival",75-84 years,0
06/08/2021,06/07/2020,06/13/2020,24,06/13/2020,United States,"Healthcare setting, dead on arrival",85 years and over,2
